ID_CANDIDATO;CENTRO_TRABAJO;OCUPACION;DESDE;HASTA
160147;UGEL CAJAMARCA;REPRESENTANTE LEGAL DE LOS DOCENTES EN LA COMISIÓN DE LOS PROCESOS DISCIPLINARIOS DE CAJAMARCA;2017;2019
159580;POR VERIFICAR;AGRICULTOR Y COMERCIANTE;1987;2019
159581;MUNICIPALIDAD PROVINCIAL DEL UTCO;ASESOR LEGAL (ABOGADO);2019;2019
159581;MUNICIPALIDAD PROVINCIAL DE CELENDIN;ALCALDE PROVINCIAL;2015;2018
159581;GOBIERNO REGIONAL DE CAJAMARCA;ASESOR FAG;2003;2013
159582;I.E. JOSE JIMENEZ B.;DOCENTE SECUNDARIO;2003;2013
159584;AGENCIA AGRARIA CHOTA;DIRECTOR;2013;2018
159585;I.E FAMALIA PUGA DE LOLADA;LIC. EN EDUCACION;2019;2019
159494;PEREZF INV. E.I.R.L.;ASESORIA EN PROYECTOS DE ARQUITECTURA;2019;2019
159494;GERENCIA SUBREGIONAL JAEN - SAN IGNACIO;TRABAJADOR;2017;2017
159494;INNOVA 3D & C S.A.C.;ELABORACION DE PERFILES Y EXPEDIENTES TECNICOS;2016;2016
159494;CONSTRUCTORA SIPAN S.R.L.;ASISTENTE DE RESIDENTE DE OBRA;2015;2015
159495;SANTA ROSA CONTRATISTAS GENERALES S.R.L;ADMINISTRADOR;2019;2019
159495;LYS GOLD COMPANY E.I.R.L;GERENTE;2017;2018
159495;SANTA ROSA CONTRATISTAS GENERALES SRL;ADMINISTRADOR;2015;2016
159496;MUNICIPALIDAD DISTRITAL DE LAJAS;ASESOR;2019;HASTA LA ACTUALIDAD
159496;CENTRO DE CONCILIACION EXTRAJUDICIAL CHOTA MARC;DIRECTOR;2018;HASTA LA ACTUALIDAD
159496;MUNICIPALIDAD PROVINCIAL DE JAEN;JEFE DE RECURSOS HUMANOS;2016;2016
159496;MUNICIPALIDAD DISTRITAL DE HUARMACA;ASESOR LEGAL - PROCURADOR PUBLICO;2015;2015
159496;MUNICIPALIDAD DISTRITAL DE LAJAS;ASESOR LEGAL - PROCURADOR PUBLICO;2011;2014
159497;SOCIEDAD DE BENEFICIENCIA DE JAEN;PRESIDENTA;2019;2019
159497;CONSTRUCTORA CONSULTORA Y SOLUCIONES SANTIAGO APOSTOL SAC;GERENTE GENERAL;2015;HASTA LA ACTUALIDAD
159497;TORYDEN EIRL CONSULTORES Y CONTRATISTAS;RESPONSABLE DE DATOS ESTADISTICOS PARA OBRAS DE SANEAMIENTO;2017;2017
159497;MUNICIPALIDAD PROVINCIAL DE JAEN;ASISTENTE DE LA OFICINA DE PARTICIPACION VECINAL;2008;2009
159497;MUNICIPALIDAD DISTRITAL DE HUARANGO;JEFE DE LA OFICINA DE RELACIONES PUBLICAS E IMAGEN INSTITUCIONAL;2008;2008
159498;CONGRESO DE LA REPUBLICA;CONGRESISTA;2006;2011
159498;UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS;DOCENTE EN EL AREA DE CIENCIAS MATEMATICAS PURAS;1976;2006
160188;EQUIPO DE DESARROLLO AGROPECUARIO CAJAMARCA;COORDINADOR,DIRECTOR EJECUTIVO Y PRESIDENTE;1992;2014
160189;MUNICIPALIDAD DE LA MOLINA;AUXILIAR ADMINISTRATIVO EN LA SUBGERENCIA DE EDUCACION, CULTURA, DEPORTE Y TURISMO;2016;2017
160189;INSTITUCION EDUCATIVA VIRGEN DE LA MEDALLA;PROFESORA;1987;2016
160190;EDIFICACIONES Y BIENES RAICES MELCHORITA EIRL;GERENTE GENERAL;2007;2016
160190;KENCAR CONSTRUCCIONES & IMPORTACIONES;GERENTE GENERAL;2012;2015
160191;UGEL CHOTA DIRECTOR;PROFESOR;2007;2016
160191;CEBA SAN MARCOS;PROFESOR;1993;2019
160191;ALCALDE PROVINCIAL DE SAN MARCOS;PROFESOR;1990;1993
160191;CENTRO EDUCATIVO GARCILAZO DE LA VEGA;PROFESOR;1987;1990
160191;DIRECTOR IE 82091;PROFESOR;1985;1986
160192;MINISTERIO PUBLICA;FISCAL;2013;2015
160192;CONSORCIO NANCHOC;ADMINISTRADOR;2009;2011
160193;SOCIEDAD DE BENEFICENCIA CAJAMARCA;LICENCIADA EN NUTRICION;2002;2019
161083;REGION CUSCO PROYECTO ESPECIAL PLAN MERISS;DIRECTOR EJECUTIVO;2019;2019
161083;CONHYDRA SA ESP SUCURSAL DEL PERU;JEFE DE PROYECTO;2015;2018
161084;UNIVERSIDAD PARTICULAR ANDINA DEL CUSCO;DOCENTE UNIVERSITARIO CONTRATADO;2019;2019
161084;UNIVERSIDAD NACIONAL SAN ANTONIO ABAD DEL CUSCO;DOCENTE UNIVERSITARIO CONTRATADO;2019;2019
161084;MUNICIPALIDAD DISTRITAL DE SANTIAGO;JEFE DE LA OFICINA DE ASESORIA LEGAL;2017;2018
161084;SOCIEDAD DE BENEFICENCIA PUBLICA DEL CUSCO;PRESIDENTE DEL DIRECTORIO;2015;2015
161084;DIRECCION REGIONAL DE COMERCIO EXTERIOR Y TURISMO DEL CUSCO;DIRECTOR REGIONAL;2014;2014
161086;IEST PRIVADO REGIONAL DEL SUR SRL;DIRECTORA ADMINISTRATIVA;2009;HASTA LA ACTUALIDAD
161087;PROGRAMA NACIONAL CUNA MÁS;ABOGADA;2018;2019
161087;FONDO INTEGRAL SOLIDARIO DE SALUD FISSAL;DIRECTORA EJECUTIVA DE ASESORÍA JURÍDICA;2017;2017
161087;CONGRESO DE LA REPUBLICA;ASESORA EN EL GRUPO PARLAMENTARIO ACCIÓN POPULAR;2016;2017
161087;CONGRESO DE LA REPÚBLICA;ASESORA EN EL GRUPO PARLAMENTARIO ACCIÓN POPULAR FRENTE AMPLIO;2015;2016
161087;CONGRESO DE LA REPÚBLICA;ASESORA EN LA COMISIÓN DE VIVIENDA Y CONSTRUCCIÓN;2014;2015
157870;GOBIERNO REGIONAL DE CUSCO;DIRECTOR REGIONAL DE TRABAJO;2019;2019
157870;ASESORÍA LEGAL S.A.C.;GERENTE GENERAL;2017;2018
157870;UNIVERSIDAD NACIONAL SAN ANTONIO ABAD DEL CUSCO;PROFESOR CONTRATADO;2017;2018
157870;CÁMARA DE COMERCIO DEL CUSCO;PRESIDENTE;2015;2016
157870;UNIVERSIDAD ANDINA DEL CUSCO;PROFESOR CONTRATADO;2013;2014
157871;DIRECCIÓN GENERAL DE GOBIERNO INTERIOR - MINISTERIO DEL INTERIOR;PREFECTO REGIONAL DE CUSCO;2018;2019
157871;PROGRAMA NACIONAL JÓVENES PRODUCTIVOS MINTRA;JEFE ZONAL CUSCO;2018;2018
157871;UNIVERSIDAD NACIONAL SAN ANTONIO ABAD CUSCO;DOCENTE;2004;2009
157872;HOSPITAL ANTONIO LORENA;MEDICO;2012;2019
157872;UNIVERSIDAD NACIONAL SAN ANTONIO DE ABAD CUSCO;DOCENTE;2018;2019
157873;GOBIERNO REGIONAL DE CUSCO;ESPECIALISTA EN CONFLICTOS SOCIALES;2019;2019
157873;MUNICIPALIDAD PROVINCIAL DE CUSCO;SUPERVISOR DE PROYECTOS;2017;2018
157873;UNIVERSIDAD ANDINA DEL CUSCO;DOCENTE UNIVERSITARIO;2017;2018
157873;MINISTERIO DE VIVIENDA;SUPERVISORA DE PROYECTOS;2015;2016
157873;GOBIERNO REGIONAL DE CUSCO;SUPERVISORA DE PROYECTOS;2010;2014
157874;AGROPECUARIA HIDALGO EIRL;COPROPIETARIO;2014;2019
157874;INDUSTRIAS CARNICAS LA CONVENCIÓN;GERENTE DE OPERACIONES;2010;2013
157874;CENTRAL COCLA LTDA. 281;JEFE DEL AREA PECUARIA;2002;2009
158951;GOBIERNO REGIONAL CUSCO;ASISTENTE TÉCNICO;2017;2017
158952;GRUPO LAS VEGAS;PERIODISTA;2008;2019
158952;PRODUCTOS AVON;GERENTE;1989;2004
158953;MUNICIPALIDAD DISTRITAL DE KIMBIRI PROVINCIA DE LA COMVENCION - CUSCO;GERENTE DE DESARROLLO SOCIAL Y SERVICIOS PUBLICOS;2019;2019
158953;MUNICIPALIDAD DISTRITAL DE KIMBIRI;SUPERVISOR DE PROYECTO MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE PROMOCIÓN DEL COMERCIO INTERNO;2019;2019
158953;MUNICIPALIDAD DISTRITAL DE VILCABAMBA;GERENTE DE DESARROLLO SOCIAL Y SERVICIOS MUNICIPALES;2019;2019
158953;INSTITUTO DEL DIALOGO;CONSULTORIA COMO  LIDER PROMOTOR DE PROYECTO;2018;2018
158953;INSTITUTO DEL DIALOGO;CONSULTORIA COMO ESPECIALISTA EN RELACIONAMIENTO COMUNITARIO DE PROYECTO;2017;2017
157965;MUNICIPALIDAD DISTRITAL DE COTABAMBAS;CONSULTOR;2019;2019
157965;MUNICIPALIDAD DISTRITAL DE HAQUIRA;SUPERVISOR;2018;2018
157965;MUNICIPALIDAD DISTRITAL DE SUYKUTAMBO;FORMULADOR;2018;2018
157965;MUNICIPALIDAD DISTRITAL DE OCORURO;FORMULADOR;2016;2016
157965;MUNICIPALIDAD DISTRITAL DE YANATILE;GERENTE MUNICIPAL;2016;2016
157966;HOSPITAL QUILLABAMBA MINSA;TECNICO EN ENFERMERIA;1989;HASTA LA ACTUALIDAD
157967;MANCOMUNIDAD - MISQUI - QUISPICANCHI;GERENTE DE LA MANCOMUNIDAD MISQUI;2019;2019
157967;MUNICIPALIDAD DISTRITAL DE CARHUAYO;RESIDENTE;2018;2018
157967;MUNICIPALIDAD DISTRITAL DE LIVITACA;RESIDENTE;2017;2017
157967;MUNICIPALIDAD DISTRITAL DE MARCAPATA;FORMULADOR;2015;2016
157967;MUNICIPALIDAD DISTRITAL DE OCONGATE;ALCALDE;2011;2014
157968;UNIVERSIDAD ANDINA DEL CUSCO;DOCENTE CONTRATADA;2015;2018
157969;UNIVERSIDAD MARCELINO CHAMPAGÑAT;COORDINADOR ACADEMICO CUSCO;2019;HASTA LA ACTUALIDAD
157969;UNIVERSIDAD MARCELINO CHAMPAGÑAT;FORMADOR TUTOR;2019;HASTA LA ACTUALIDAD
157969;MINISTERIO DE LA MUJER Y POBLACIONES VULNERABLES;CONSULTOR;2019;2019
157969;MINISTERIO DE EDUCACION;CONSULTOR;2019;2019
157969;MINISTERIO DE EDUCACION;DIRECTOR GENERAL COAR CUSCO;2018;2019
160984;CENTRO YANAPANAKUSUN;DIRECTORA DE PROGRAMAS;2019;HASTA LA ACTUALIDAD
160984;EL FRENTE AMPLIO POR JUSTICIA VIDA Y LIBERTAD;ESPECIALISTA EN EL AREA DE FORMACION;2017;2018
160984;ASOCIACION CORAZONES PARA PERU;DIRECTORA EJECUTIVA;2016;2017
160984;DERECHOS HUMANOS SIN FRONTERAS;COORDINADORA DE PROYECTO;2013;2014
160984;BICARIA DE LA SOLIDARIDAD PRELATURA DE SICUANI;PROMOTORA SOCIAL;2012;2013
160986;MUNICIPALIDAD PROVINCIAL DE CUSCO;PEON;2019;2019
160987;CONSETTUR MACHUPICCHU SAC;DIRECTOR;2019;HASTA LA ACTUALIDAD
160987;CHASKI CORPORATION SA;GERENTE GENERAL;2018;2019
160987;JS CONSULTORES EMPRESARIALES;CONSULTOR;2017;2017
160987;MUNICIPALIDAD DISTRITAL DE MACHUPICCHU;CONSULTOR;2017;2017
160987;ASOCIACION PERUANA DE TURISMO DE AVENTURA, ECOTURISMO Y TURISMO ESPECIALIZADO;CONSULTOR;2017;2017
158467;INVERSIONES CHAMPI MELODY;TRANSPORTISTA GERENTE GENERAL;2015;HASTA LA ACTUALIDAD
158469;I E P CESAR VALLEJO;DOCENTE- COORDINADORA DE NIVEL INICIAL;2018;2019
160478;GABINOHOME S.L.;DIRECTOR GENERAL;2004;2019
160479;IESTP EL DESCANSO;DIRECTOR GENERAL;2019;2019
160479;IESTP EL DESCANSO;DOCENTE;2018;2018
160479;IESTP EL DESCANSO;DOCENTE;2017;2017
160479;IESTP EL DESCANSO;DOCENTE;2012;2012
160481;IEIP LA SEMILLA EIRL;AUXILIAR;2019;2019
160482;DISTRIBUCIONES MAMMA MÍA;ADMINISTRADORA;2018;2019
158531;CENTRO DE LA MUJER PERUANA FLORA TRISTAN;PROMOTORA LOCAL;2016;HASTA LA ACTUALIDAD
158532;UNIVERSIDAD NACIONAL SAN ANTONIO ABAD DEL CUSCO;BIOLOGO;1994;2019
158532;INSTITUTO SUPERIOR TECNOLÓGICO TUPAC AMARU DE CUSCO;BIOLOGO;2016;2017
158532;CENTRO MEDICO SEÑOR DE HUANCA;JEFE DE LABORATORIO CLINICO;2010;2012
158532;ASOCIACIÓN CIVIL MUHUY WAYNA;DIRECTORA;1998;HASTA LA ACTUALIDAD
158533;UNIVERSIDAD DE SAN ANTONIO ABAD DEL CUSCO;ECONOMISTA;1993;HASTA LA ACTUALIDAD
158534;MUNICIPALIDAD PROVINCIAL DEL CUSCO;OBRERO;2017;2018
158535;COMERCIO;COMERCIANTE;2017;HASTA LA ACTUALIDAD
161817;UNIVERSIDAD GLOBAL DEL CUSCO;DOCENTE;2019;HASTA LA ACTUALIDAD
161817;COTRTE SUPERIOR DE JUSTICIA DE CUSCO;JEFE DE LA UNIDAD DE SERVICIOS JUDICIALES;2019;2019
161817;UNIVERSIDAD ANDINA DEL CUSCO;DOCENTE;2018;2018
161817;COLEGIO DE ARQUITECTOS DEL PERU - REFIONAL CUSCO;GERENTE;2015;2017
161817;EMPRESA MUNICIPAL DE FESTEJOS DEL CUSCO - EMUFEC S.A.;GERENTE GENERAL;2013;2015
161818;ESTUDIO JURÍDICO "PADOVANI & DALGUERRE";ABOGADA;2017;HASTA LA ACTUALIDAD
161818;MUNICIPALIDAD DISTRITAL DE CHINCHAYPUJIO;ASESORA LEGAL EXTERNA;2019;2019
161818;DIRECCIÓN REGIONAL DE TRANSPORTES Y COMUNICACIONES DEL CUSCO;SERVICIOS LEGALES;2017;2017
161818;ESTUDIO JURÍDICO "PADOVANI & DALGUERRE";ASISTENTE ADMINISTRATIVO;2015;2017
161818;SUB GERENCIA DE DESARROLLO INSTITUCIONAL DEL GOBIERNO REGIONAL DEL CUSCO;ASISTENTE ADMINISTRATIVO;2014;2014
161819;ABOGADO INDEPENDIENTE;ABOGADO;2019;HASTA LA ACTUALIDAD
161819;ÓRGANO DESCONCENTRADO DE CONTROL DE LA MAGISTRATURA DE LA CORTE SUPERIOR DE JUSTICIA DEL CUSCO;REPRESENTANTE DE LA SOCIEDAD CIVIL POR LAS UNIVERSIDADES PRIVADAS;2016;2018
161819;CONGRESO DE LA REPÚBLICA;ASISTENTE;2011;2011
161819;CORPORACION AYAR S.A.C.;ASESOR LEGAL;2015;2016
161819;NOTARIA OCAMPO DELAHAZA;ASISTENTE;2012;2014
161820;SC DE R.L PINARES ABOGADOS;ASISTENTE LEGAL Y ADMINISTRATIVO;2017;2019
161821;ESSALUD;MEDICO CIRUJANO;2011;HASTA LA ACTUALIDAD
159778;INSTITUTO SUPERIOR TECNOLÓGICO PUBLICO TUPAC AMARU CUSCO;ECONOMISTA, LICENCIADO EN EDUCACIÓN;1980;HASTA LA ACTUALIDAD
159779;MUNICIPALIDAD DISTRITAL DE SANTIAGO;SERVIDOR PUBLICO/ ARQUITECTO;2008;HASTA LA ACTUALIDAD
159779;EMPRESA CONSTRUCTORA H.V EIRL;CONSULTOR / ARQUITECTO;2019;HASTA LA ACTUALIDAD
159780;AGRICULTURA;INGENIERO EN INDUSTRIAS ALIMENTARIAS;2019;HASTA LA ACTUALIDAD
159781;CENTRO DE SALUD CLAS SAN JERONIMO;GERENTE DEL CLAS DEL CENTRO DE SALUD SAN JERONIMO / LICENCIADA EN ENFERMERIA;1996;HASTA LA ACTUALIDAD
159781;UNIVERSIDAD SAN ANTONIO ABAD DEL CUSCO;DOCENTE AUXILIAR/ LICENCIADA EN ENFERMERÍA;2010;HASTA LA ACTUALIDAD
159782;HOSPITAL ESPINAR;JEFE DE OBSTETRAS/LICENCIADA EN OBSTETRICIA;2011;HASTA LA ACTUALIDAD
159467;CENTRO ODONTOLOGICO DENTAL LIFE;CIRUJANO DENTISTA;2008;HASTA LA ACTUALIDAD
159467;CLINICA ODONTOLOGICA DENTAL GROUP;CIRUJANO DENTISTA;2004;2007
159468;ROCA ISLACHIN MARIA DEL ROSARIO;PRODUCTORA-ADMINISTRADORA;2019;2019
159468;I.E. LIMONPAMPA 50747;DOCENTE DE AULA;2012;2012
159469;UNUMIZU SERVICIOS TURISTICOS S.A.C.;GERENTE GENERAL;2009;HASTA LA ACTUALIDAD
159469;VF CONSULTING S.A.C.;GERENTE DE PROYECTOS;2012;HASTA LA ACTUALIDAD
159469;INDEPENDIENTE;ASESORAMIENTO EMPRESARIAL;1997;HASTA LA ACTUALIDAD
159470;MUNICIPALIDAD PROVINCIAL DE CANCHIS;ABOGADA;2019;2019
159470;TERRAZAS & ASOCIADOS ESTUDIO JURÍDICO;ABOGADA;2018;2018
159471;UNIVERSIDAD SAN ANTONIO ABAD DEL CUSCO;PROFESOR PRINCIPAL - TIEMPO COMPLETO;2002;HASTA LA ACTUALIDAD
159471;GOBIERNO REGIONAL DEL CUSCO;DIRECTOR DE LA OFICINA DE COOPERACIÓN TÉCNICA INTERNACIONAL;2014;2014
159471;UNIVERSIDAD SAN ANTONIO ABAD DEL CUSCO;DIRECTOR DE EMPRENDIMIENTO Y GESTIÓN;2017;2018
159471;CONSEJO NACIONAL DE CIENCIA, TECNOLOGÍA E INNOVACIÓN TECNOLÓGICA - CONCYTEC;INVESTIGADOR;2017;HASTA LA ACTUALIDAD
159345;CONSULTORES LAS BAMBAS;ANTROPOLOGO;2003;HASTA LA ACTUALIDAD
159346;AGBI AUQUI GLOBAL BUSINESS LNWO EIRL;PROYECTISTA;2017;2018
159347;ENVIROMENTAL SERVICES MANAGEMENT SAC;INGENIERO;2019;2019
159349;MUNICIPALIDAD PROVINCIAL DE ESPINAR;ECONOMISTA;2019;2019
160306;INSTITUTO NACIONAL DE ESTADÍSTICA E INFORMÁTICA;INGENIERÍA ELECTRÓNICA;2019;2019
160306;EYS TECHNOLOGY SAC;INGENIERÍA ELECTRÓNICA;2013;2018
160307;MUNICIPALIDAD DISTRITAL DE PISAC;INGENIERO ZOOTECNISTA;2019;HASTA LA ACTUALIDAD
160307;SERVICIOS INFORMÁTICOS SIWAR SRL;TÉCNICO EN SISTEMAS INFORMÁTICOS;2015;2018
160307;EMPRESA DE TRANSPORTES SIWAR EXPRESS S.A.C;GERENTE GENERAL;2009;HASTA LA ACTUALIDAD
160308;CEBA LA VICTORIA;DOCENTE;2017;HASTA LA ACTUALIDAD
160308;INSTITUCIÓN EDUCATIVA LA VICTORIA;DOCENTE DE AULA;2016;2016
160308;INSTITUCIÓN EDUCATIVA LA VICTORIA;DOCENTE DE AULA;2014;2015
160308;MUNICIPALIDAD DISTRITAL DE PICHARI;RESPONSABLE DE EDUCACION;2009;2010
160310;HOGAR CLINICA SAN JUAN DE DIOS - CUSCO;SECRETARIA;1995;2000
160310;DIAL PERU SAC;SECRETARIA - AREA DE LIQUIDACION DE VENTAS;2002;2006
160310;UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO;PERSONAL ADMINISTRATIVO;2007;HASTA LA ACTUALIDAD
159295;TEVESUR CANAL 9 E.I.R.L;COMUNICADOR SOCIAL;2016;HASTA LA ACTUALIDAD
159296;COMISIÓN NACIONAL PARA EL DESARROLLO Y VIDA SIN DROGAS;ESPECIALISTA EN RECURSOS HUMANOS;2017;HASTA LA ACTUALIDAD
159296;MUNICIPALIDAD DISTRITAL DE VILCABAMBA;SUB GERENTE DE DESARROLLO SOCIAL Y SERVICIOS PUBLICOS;2010;2010
159296;MUNICIPALIDAD DISTRITAL DE MARANURA;JEFE - DEPARTAMENTO DEMUNA, OMAPED Y ADULTO MAYOR;2016;2016
159296;MUNICIPALIDAD DISTRITAL DE ECHARATE;JEFE - OFICINA MUNICIPAL DE PERSONAS CON DISCAPACIDAD;2017;2017
159297;MUNICIPALIDAD PROVINCIAL DE CHUMBIVILCAS;CONSULTORIA;2019;HASTA LA ACTUALIDAD
159299;HELEN CAMPING;CAJERA;2018;HASTA LA ACTUALIDAD
161494;UNIVERSIDAD NACIONAL SAN ANTONIO ABAD DEL CUSCO;DOCENTE UNIVERSITARIO;1987;HASTA LA ACTUALIDAD
161496;REPRESENTACIONES MACHUPICCHU SANTUARIO SRL.;GERENTE;2015;2019
161497;DIRECCION REGIONAL DE AGRICULTURA CUSCO;ASISTENTE.;2018;2018
159976;CONAP - FORTALECIMIENTO DE CAPACIDADES EN GESTIÓN PUBLICA;GERENTE GENERAL;2009;2018
159976;ONGD PROECOVID;PRESIDENTE;2018;2018
159976;DAFI TOUR;GERENTE;2019;2019
159978;MUNICIPALIDAD DE CALCA;JEFE DE OBRAS Y SUPERVISION;2017;2017
159980;INSTITUCION EDUCAIVA N° 50512;PROFESOR;2016;2019
161448;UNIVERSIDAD TECNOLÓGICA DE LOS ANDES;PROFESOR A TIEMPO PARCIAL;2019;HASTA LA ACTUALIDAD
161448;WILLIAM RENÉ VEGA MAMANI;PERSONA NATURAL CON NEGOCIO;2019;HASTA LA ACTUALIDAD
161448;SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACIÓN TRIBUTARIA;ESPECIALISTA 3;2007;HASTA LA ACTUALIDAD
161449;MINISTERIO DEL INTERIOR -  PREFECTURA REGIONAL CUSCO;SUB PREFECTO SAN JERONIMO;2016;2018
161450;HOSPITAL REGIONAL DEL CUSCO;TÉCNICO ADMINISTRATIVO III;2018;2019
161450;UNIDAD EJECUTORA MC-CUSCO;ABOGADA;2017;2018
161451;MULTISERVICIOS TORRES;ADMINISTRADORA;2016;2019
161452;C.A.C. SANTO DOMINGO DE GUZMAN;GESTOR DE COBRANZA ADNINISTRATIVO;2015;2019
159541;RADIO INTI RAYME E.I.R.L;GERENTE;1999;2019
159543;MINISTERIO DE EDUCACION /UGEL-CANAS;CONTADOR;1999;HASTA LA ACTUALIDAD
159544;UNIVERSIDAD NACIONAL SAN ANTONIO ABAD DEL CUSCO;DOCENTE UNIVERSITARIO;1982;2019
159545;MUNICIPALIDAD DISTRITAL DE LLUSCO;JEFE DEMUNA;2019;2019
160223;UNIVERSIDAD ANDINA DEL CUSCO;DOCENTE;2017;HASTA LA ACTUALIDAD
160223;UNIVERSIDAD CONTINENTAL;DOCENTE;2019;HASTA LA ACTUALIDAD
160223;CAJA MUNICIPAL DE AHORRO Y CREDITO CUSCO SA;DIRECTOR DEL CONSEJO DIRECTIVO;2010;2018
160223;ARZOBISPADO DEL CUSCO;ECONOMO  - ADMINISTRADOR;2005;2015
160224;MUNICIPALIDAD PROVINCIAL DE PAUCARTAMBO;JEFA DE LA OFICINA DE PERSONAL;2019;2019
160224;MUNICIPALIDAD DISTRITAL DE SAN SEBASTIAN;JEFA DE LA OFICINA DE PERSONAL;2010;2011
160224;MUNICIPALIDAD PROVINCIAL DEL CUSCO;SUB GERENTE DE SERVICIOS MUNICIPALES;2010;2010
160224;MUNICIPALIDAD PROVINCIAL DEL CUSCO;DIRECTORA DE ADMINISTRACION TRIBUTARIA;2009;2010
160224;MUNICIPALIDAD PROVINCIAL DEL CUSCO;DIRECTORA DE LA OFICINA DE PERSONAL;2009;2009
160226;MUNICIPALIDAD PROVINCIAL DE ESPINAR;RELACIONISTA PUBLICA;2017;2017
160226;MUNICIPALIDAD DISTRITAL DE COPORAQUE;JEFE DE RELACIONES PUBLICAS;2012;2012
160226;MUNICIPALIDAD DISTRITAL DE COPORAQUE;JEFE DE IMAGEN INSTITUCIONAL;2009;2009
161176;UNIVERSIDAD NACIONAL SAN ANTONIO ABAD DEL CUSCO;DOCENTE PRINCIPAL - INGENIERO CIVIL;1982;HASTA LA ACTUALIDAD
161176;MUNICIPALIDAD PROVINCIAL DEL CUSCO;INGENIERO CIVIL;1975;1981
161177;POLICIA NACIONAL DEL PERÚ;CORONEL EN RETIRO -  ABOGADO;2000;2019
161178;MUNICIPALIDAD DE OCONGATE;GERENTE - PROFESOR - ABOGADO;2016;2018
161178;MUNICIPALIDAD DISTRITAL DE CHECCA;GERENTE - GERENTE - PROFESOR;2015;2015
161178;MUNICIPALIDAD PROVINCIAL DE ACOMAYO;GERENTE - GERENTE -PROFESOR;2014;2014
161178;MUNICIPALIDAD DISTRITAL DE PITUMARCA - CANCHIS;GERENTE/ GERENTE / PROFESOR;2013;2013
161178;MUNICIPALIDAD DISTRITAL DE CHECCA;GERENTE/GERENTE;2012;2012
161179;DIRECCIÓN REGIONAL DE TRANSPORTES Y COMUNICACIONES CUSCO;EMPLEADA PÚBLICA;1991;HASTA LA ACTUALIDAD
161180;INSTITUTO KHIPU;DOCENTE;2019;HASTA LA ACTUALIDAD
161246;MUNICIPALIDAD DE WANCHAQ;ASESOR DE ALCALDIA;2011;2011
161247;CONSULTORIO JURIDICO;ABOGADO;1993;2019
161249;MUNICIPALIDAD DISTRITAL DE CCAPACMARCA;ASESORIA EXTERNA EN GESTION PUBLICA DE GOBIERNOS MUNICIPALES Y REGIONALES;2019;2019
161249;DIRECCION REGIONAL DE TRANSPORTES CUSCO;ALQUILER DE BIENES MUEBLES (VEHICULO);2019;2019
161250;IMPRESIONES & LETREROS DEL PERU EIRL;GERENTE;2014;HASTA LA ACTUALIDAD
161288;DIRECCIÓN REGIONAL DE EDUCACIÓN HUANCAVELICA;PROFESIÓN - PLANIFICADOR III;2019;2019
161288;UNIVERSIDAD SAN IGNACIO DE LOYOLA;PROFESIONAL;2018;2018
161288;UNIDAD DE GESTIÓN EDUCATIVA LOCAL HUANCAVELICA -;PROFESIONAL : COORDINADOR ADMINISTRATIVO DE RECURSOS EDUCATIVOS;2017;2017
161288;UNIVERSIDAD CATÓLICA SEDES SAPIENTIAE;PROFESIONAL;2016;2017
161288;DIRECCIÓN REGIONAL DE SALUD HUANCAVELICA;PROFESIONAL;2010;2015
161289;INSTITUTO DE EDUCACIÓN SUPERIOR TECNOLÓGICO PUBLICO SAN JUAN BAUTISTA;DOCENTE NOMBRADO;2011;HASTA LA ACTUALIDAD
161289;INSTITUTO DE EDUCACIÓN SUPERIOR TECNOLÓGICO PUBLICO CASTROVIRREYNA;DOCENTE NOMBRADO;2003;2010
161290;IDK COMPANY  SAC;GERENTE GENERAL;2010;2019
157875;INSTITUTO PARA LA INVESTIGACIÓN Y EL DESARROLLO ECONÓMICO Y SOCIAL DE HUANCAVELICA;EMPLEADO;2018;HASTA LA ACTUALIDAD
157876;MUNICIPALIDAD DE CENTRO POBLADO TACLLACURI;ALCALDE;2019;HASTA LA ACTUALIDAD
157877;CONFEDERACIÓN CAMPESINA DEL PERÚ;ASESOR TECNICO;2019;HASTA LA ACTUALIDAD
157877;COMUNIDAD CAMPESINA DE HUANA SANCAS;ASESOR TECNICO;2019;2019
157877;MINISTERIO DE AGRICULTURA - SERFOR;ESPECIALISTA EN CAMÉLIDOS SILVESTRES;2018;2018
157877;COMUNIDAD CAMPESINA DE LUCANAS - RESERVA NACIONAL PAMPA GALERAS;RESPONSABLE DE SANIDAD DE VICUÑAS;2017;2017
157877;GOBIERNO PROVINCIA DE CHIMBORAZO;CONSULTOR INTERNACIONAL (VICUÑAS);2017;2017
160106;EMPRESA MRG SECURITY SAC;GERENTE GENERAL;2007;HASTA LA ACTUALIDAD
160107;ROXANA NORMA PARI CAHUANA;CONSULTOR INDEPENDIENTE;2016;HASTA LA ACTUALIDAD
158221;MUNICIPALIDAD PROVINCIAL DE TAYACAJA;TÉCNICO DE ALMACÉN;1994;2019
159334;INSTITUCION EDUCATIVA JOSE MARIA  ARGUEDAS - LIRCAY;LICENCIADO EN  EDUCACION SECUNDARIA;2018;HASTA LA ACTUALIDAD
