ID_CANDIDATO;CENTRO_TRABAJO;OCUPACION;DESDE;HASTA
159841;NATURAL BEAUTY SPA SAC;ASESOR DE MARKETING;2019;HASTA LA ACTUALIDAD
159841;CONGRESO DE LA REPÚBLICA;TÉCNICO;2019;2019
159841;IMPRESER PERÚ SAC;GERENTE DE MARKETING;2018;2018
159841;JEKSA GROUP SAC;GERENTE GENERAL;2017;2019
159841;IMPRESER PERU SAC;ASESOR DE MARKETING;2016;2017
159842;I E GENERALISIMO JOSE DE SAN MARTIN 3069 ANCON;DOCENTE;2000;2019
159844;HOSPITAL NACIONAL SERGIO BERNALES;MÉDICO CIRUJANO;2014;HASTA LA ACTUALIDAD
159844;INDEPENDIENTE;MEDICO CIRUJANO;2009;HASTA LA ACTUALIDAD
159845;INDEPENDIENTE;ABOGADO;2015;HASTA LA ACTUALIDAD
159845;GOBIERNO REGIONAL DE LORETO;GERENTE GENERAL;2019;2019
159845;UNMSM;DOCENTE UNIVERSITARIO;2016;2016
159845;MUNICIPALIDAD DISTRITAL DE LOS OLIVOS;GERENTE DE ADMINISTRACIÓN TRIBUTARIA Y RENTAS;2016;2017
159845;MUNICIPALIDAD DISTRITAL DE PUNTA NEGRA;GERENTE MUNICIPAL;2013;2014
159846;INSTITUTO SUPERIOR TECNOLÓGICO HUAYCÁN;DOCENTE - SOCIÓLOGO;2012;2015
159847;INMENOR CONTRATISTAS GENERALES SAC;GERENTE GENERAL;2014;HASTA LA ACTUALIDAD
159849;INDEPENDIENTE;COMERCIANTE;2008;2015
159852;PRENSA ANTAURO;DISEÑADOR GRAFICO;2014;2019
159853;ESTUDIO JURÍDICO ANTONIO SALAZAR;ABOGADO;2007;HASTA LA ACTUALIDAD
159854;CONGRESO DE LA REPUBLICA;SEGURIDAD INTERNA;2017;2019
159857;BUFETE DE ABOGADOS YATACO;GERENTE GENERAL;2019;2019
159858;UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS;DOCENTE;2009;HASTA LA ACTUALIDAD
159858;CONGRESO DE LA REPUBLICA;ASESORA DE LA COMISION DE FISCALIZACION Y CONTRALORIA- LOCACION DE SERVICIOS;2007;2013
159858;PCM- PROGRAMA DE MODERNIZACIÓN DE ESTADO- FINANCIADO POR EL BANCO INTERAMERICANO DE DESARROLLO (BID);CONSULTORA EN PLANIFICACIÓN Y PRESUPUESTO;2008;2009
159858;PARLAMENTO ANDINO DEL PERU;ASESORA;2007;2007
159858;MTC;SUPERVISOR CONTABLE FINANCIERO DE PROYECTOS DE INVERSIÓN;1996;2003
159860;RESTAURANT CEVICHERIA PISCIS;EMPRESARIO;1992;HASTA LA ACTUALIDAD
159862;COOPORACION PERUANA DE DESARROLLO SOSTENIBLE-COPEDES;PRESIDENTE;2010;HASTA LA ACTUALIDAD
159864;VRALING SAC;SUB GERENTE;2019;HASTA LA ACTUALIDAD
158724;ESTUDIO DE ABOGADO;ABOGADO;2011;HASTA LA ACTUALIDAD
158724;UNIVERSIDAD INCA GARCILASO DE LA VEGA;PROFESOR CONTRATADO;2011;2015
158724;UNIVERSIDAD NACIONAL DE PIURA;PROFESOR CONTRATADO DE POST GRADO;2008;2011
158725;THESCA SAC;GERENCIA GENERAL;2015;HASTA LA ACTUALIDAD
158725;JENNY ELENA BEINGOLEA DELGADO;ASESORIA Y COACHING;2003;HASTA LA ACTUALIDAD
158725;PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU;DOCENTE - COACH;2012;HASTA LA ACTUALIDAD
158726;ASESORIAS INDEPENDIENTES;ABOGADO/ACTIVIDADES JURIDICAS;2019;HASTA LA ACTUALIDAD
158726;MUNICIPALIDAD PROVINCIAL DEL CALLAO;GERENTE GENERAL DE PARTICIPACION VECINAL;2018;2018
158726;MUNICIPALIDAD PROVINCIAL DEL CALLAO;GERENTE GENERAL DE PROTECCION DEL MEDIO AMBIENTE;2016;2018
158726;MUNICIPALIDAD PROVINCIAL DEL CALLAO;GERENTE GENERAL DE DESARROLLO ECONOMICO;2014;2016
158726;MUNICIPALIDAD PROVINCIAL DEL CALLAO;GERENTE GENERAL DE ASENTAMIENTOS HUMANOS;2011;2014
158727;UNIVERSIDAD MAYOR DE SAN MARCOS;PROFESORA;2018;HASTA LA ACTUALIDAD
158727;UNIVERSIDAD DE PIURA;PROFESORA;2010;2015
158727;UNIVERSIDAD ESAN;EDITARA ASOCIADA;2009;2012
158728;UNIVERSIDAD INCA GARCILASO DE LA VEGA;FUNCIONARIO ADMINISTRATIVO;1996;2019
158728;UNIVERSIDAD PERUANA DEL NORTE;DOCENTE UNIVERSITARIO;2018;2019
158728;UNIVERSIDAD PERUANA LAS AMERICAS;DOCENTE UNIVERSITARIO;2016;2018
158728;UNIVERSIDAD NACIONAL AGRARIA DE LA SELVA;DOCENTE UNIVERSITARIO;2017;2018
158729;INSTITUTO DE EDUCACION SUPERIOR PRIVADO DE COMERCIO EXTERIOR;DOCENTE;2010;HASTA LA ACTUALIDAD
158729;INSTITUTO DE EDUCACION SUPERIOR PRIVADO DE COMERCIO EXTERIOR;DIRECTORA DE ESCUELA;2016;2019
158729;ASOCIACION DE EXPORTADORES;GERENTE DE CERTIFICADOS DE ORIGEN;2009;2016
158729;UNIDAD DE INTELIGENCIA FINANCIERA DEL PERU;ANALISTA SENIOR;2006;2007
158730;TARGET GROUP PERU SAC.;GERENTE GENERAL;2014;2019
158730;DS INVERSIONES PERÚ SAC.;GERENTE GENERAL;2012;2019
158730;INNOVA PUBLICIDAD PERÚ SAC.;GERENTE GENERAL;2007;2019
158731;PRODUCCIONES PRO TV;ACTRIZ;2018;2019
158731;DEL BARRIO PRODUCCIONES SAC.;ACTRIZ;2015;2015
158731;KAMANU PRODUCCIONES EIRL.;ACTRIZ;2014;2014
158731;CIA LATINOAMERICANA  DE RADIODIFUSIÓN SA.;ACTRIZ;2014;2014
158731;COMPAÑÍA PERUANA DE RADIODIFUSIÓN SA.;ACTRIZ;2009;2013
158732;ASESORIAS INDEPENDIENTE;INGENIERO INDUSTRIAL;2015;2019
158732;ORGANIZACION TORRE AZUL S.A.C.;SUB GERENTE COMERCIAL;2012;2014
158732;INVERSIONES LA CRUZ SRL;JEFE DE ADMINISTRACIÓN;2005;2010
158732;EULEN DEL PERU DE SERVICIOS COMPLEMENTARIOS S.A.;JEFE DE PRODUCTO;2011;2012
158733;DD&P CONSULTORES;ASESOR LEGAL;2011;2019
158734;ESSALUD PADOMI;MEDICO;1999;2019
158734;MEDIPRO;MEDICO;2017;2018
158734;ESSALUD HOSPITAL REBAGLIATI;MEDICO;2015;2016
158734;ESSALUD CAS III LUIS NEGREIRO;MEDICO;2014;2015
158734;GERIATRAS A DOMICILIO;MEDICO;2012;2015
158736;OJEDA & SAMANE CONSULTORIA SAC;GERENTE GENERAL;2019;2019
158736;OJEDA Y SAMAME ASOCIADOS SAC;GERENTE GENERAL;2014;2019
158736;SUPER INTENDENCIA DE ADUANAS Y ADMINISTRACION TRIBUTARIA;VERIFICADOR;2012;2013
158736;BILLABOARD SAC;JEFE CENTRAL DE ADMINISTRACION;2013;2014
158736;BILLABOARD SAC;JEFE DE ADMINISTRACION;2010;2011
158737;CORPORACION PETECOS S.A.C.;GERENTE DE VENTAS Y MARKETING;2008;2019
158738;MUNICIPALIDAD DE COMAS;SUB GERENTE DE SALUD Y CONTROL AMBIENTAL;2019;2019
158738;UNIVERSIDAD PERUANA CAYETANO HEREDIA;DOCENTE;2017;2018
158738;THE WHEELCHEIR PROJET;DIRECTORA OPERATIVA;2010;2019
158738;ESSALUD CENTRO ASISTENCIAL HOSPITAL NIVEL I HUARICA;TECNOLOGO MEDICO;2007;2009
158739;ABR CONTRATISTAS GENERALES SAC.;GERENTE GENERAL;2008;2019
158741;CORTE SUPERIOR DE JUSTICIA DE LIMA ESTE;ABOGADA / SECRETARIA JUDICIAL;2012;2019
158742;INDEPENDIENTE;ATENCION AL CLIENTE;2009;2019
158743;FEDERACION DE ESTUDIANTES DE LA UNIVERSIDAD NACIONAL DE CAJAMARCA;SUB SECRETARIA GENERAL;1974;1976
158743;MUNICIPALIDAD PROVINCIAL DE CAJAMARCA;REGIDORA;2000;2003
158743;SINDICATO NACIONAL DE ENFERMERAS DE ESSALUD;SECRETARIA GENERAL NACIONAL;2010;2013
158744;INDEPENDIENTE;SERVIICIO POR HONORARIOS;2019;HASTA LA ACTUALIDAD
158744;MUNICIPALIDAD DISTRITAL DE PUENTE PIEDRA;SUB GERENTE DEFENSA CIVIL;2016;2018
158744;MUNICIPALIDAD DISTRITAL DE PUENTE PIEDRA;TECNICO ADMINISTRATIVO;2011;2015
158745;IMSSHOC SAC;JEFE DE OPERACIONES DE MONITOREO OCUPACIONAL;2012;2019
158745;MINER CHIMALCO PERU S.A. PROCTO TOROMOCHO;HIGIENISTA;2011;2012
158745;COMPAÑIA MINERA ANTAMINA;INGENIERO HIGIENISTA JUNIOR;2010;2011
158746;EMPRESA DE SERVICIOS DE LIMPIEZA PUBLICA DEL CALLAO;ASISTENTE TECNICO;2016;2018
158746;TEOMA SAC;EMPRESARIO NETWORKING;2016;2019
158746;MUNICIPALIDAD DE BARRANCO;ASISTENTE ADMINISTRATIVO;2012;2012
158746;MUNICIPALIDAD DISTRITAL DE INDEPENDENCIA;GERENTE ADMINISTRATIVO;2010;2010
158746;MUNICIPALIDAD DISTRITAL DEL RIMAC;SUB GERENTE DE EDUCACION Y CULTURA, DEPORTE Y TURISMO;2008;2009
158747;AERO TRANSPORTE S A;DIRECTOR MEDICO;2014;HASTA LA ACTUALIDAD
158747;MARINA DE GUERRA DEL PERU;MEDICO;1996;2018
158747;MACULA D & T S.R.L.;MEDICO;2001;HASTA LA ACTUALIDAD
158748;B & M REMISSE SAC;GERENTE COMERCIAL;2005;2019
158749;AGRICOLA OPAVAN SAC;X;2017;2019
158749;BAYOCARGO S.A.C.;ADMINISTRADOR;2015;2017
158749;BAYOAGRO PERU S.A.;LOGISTICA;2009;2015
158750;ECHENIQUE SANTIAGO Y ASOCIADOS SRL;GERENTE DE PROYECTOS;2018;2019
158750;STL SAC;GERENTE COMERCIAL;2015;2018
158751;MUNICIPALIDAD SAN LUIS;FUNCIONARIO PUBLICO;2018;2018
158752;INSTITUCIÓN EDUCATIVA N°1200 SANTA MARIA;DOCENTE;2008;2019
158755;HACIENDA BUENA VENTURA;ACCIONISTA;2015;2019
158757;INSTITUTO NACIONAL DE CALIDAD - INACAL;METROLOGIA-ESPECIALISTA;2015;2019
158757;INDECOPI;ESPECIALISTA 1;2006;2015
158758;COLEGIO PERUANO NORTEAMERICANO ABRHAM LINCOLN;DOCENTE;2005;2018
158759;MISION FRATERNIDAD CRISTIANA EL SHADDAI;PASTOR;2006;2019
158759;RENACER S.A.C.;ASESOR DE GERENCIA DE VENTAS;2006;HASTA LA ACTUALIDAD
158759;MUNICIPALIDAD DE LA VICTORIA;COORDINADOR EN SUB GERENCIA DE EDUCACION;2015;2016
158630;MINSA - CENTRO DE SALUD SAN JUAN DE AMANCAES;TECNICO ADMINISTRATIVO;1984;HASTA LA ACTUALIDAD
158631;MUNICIPALIDAD DISTRITAL DE YANAMA;GERENTE MUNICIPAL;2019;HASTA LA ACTUALIDAD
158632;ESTUDIO JURIDICO ARREDONDO Y ASOCIADOS;ABOGADO;2017;HASTA LA ACTUALIDAD
158633;INVERSIONES & NEGOCIOS SAN MARCOS EIRL;OBSTETRA;2016;HASTA LA ACTUALIDAD
157907;MINISTERIO DE SALUD;DIRECTOR;2019;2019
157907;GOBIERNO REGIONAL LIMA PROVINCIAS;DIRECTOR;2015;2018
157907;HOSPITAL REGIONAL DE HUACHO - CENTRO DE SALUD SAN JOSE DE MANZANARES;MEDICO JEFE;2019;HASTA LA ACTUALIDAD
157907;UNIVERSIDAD JOSE FAUSTINO SANCHEZ CARRION;CATEDRÁTICO;2019;HASTA LA ACTUALIDAD
157908;HOSPITAL HUARAL Y SERVICIOS BASICOS DE SALUD;APOYO EN EL ÁREA DE AQUISICIONES;2018;HASTA LA ACTUALIDAD
157908;HOSPITAL HUARAL Y SERVICIOS BASICOS DE SALUD;RESPONSABLE DEL ÁREA DE ADQUISICIONES;2017;2018
157908;HOSPITAL HUARAL Y SERVICIOS BASICOS DE SALUD;APOYO ADMINISTRATIVO;2014;2016
157908;HOSPITAL HUARAL Y SERVICIOS BASICOS DE SALUD;JEFE DE UNIDAD DE ECONOMÍA;2012;2013
157908;HOSPITAL HUARAL Y SERVICIOS BASICOS DE SALUD;JEFE DE UNIDAD DE ECONOMÍA;2009;2011
157909;HOSPITAL BARRANCA CAJATAMBO - SBS;DIRECTOR EJECUTIVO;2016;2018
157909;HOSPITAL BARRANCA  CAJATAMBO .- SBS;JEFE DEL DEPARTAMENTO DE EMERGENCIA;2019;HASTA LA ACTUALIDAD
157909;HOSPITAL BARRANCA CAJATAMBO;JEFE DE CONTROL INTERNO;2013;2013
157909;SEGURO SOCIAL ESSALUD;SUB GERENTE DE SERVICIOS DE EMERGENCIA;2011;2011
157909;DIRECCION REGIONAL DE SALUD - LIMA;DIRECTOR EJECUTIVO DE SALUD AMBIENTAL;2008;2011
157910;GONBIERNO REGIONAL DE LIMA;ABOGADO;2019;2019
157910;GLOISAC CONTRATISTAS GENERALES S.C.R.L;ASISTENTE LEGAL;2015;2018
157910;TRES LAGUNAS SERVICIOS GENERALES - CIA. MINERA COIMOLACHE;ASISTENTE LEGAL DE GERENCIA GENERAL;2011;2012
158181;MINISTERIO DEL INTERIOR;DIRECTOR DE AUTORIDADES POLITICAS;2019;2019
158182;ESTUDIO CONTABLE;CONTADORA;2015;2019
158183;MUNICIPALIDAD DISTRITAL ANTIOQUIA;JEFE DE PRENSA;2019;2019
158184;ESTUDIO JURIDICO JUSTICIA PARA TODOS;ABOGADO;2010;HASTA LA ACTUALIDAD
158072;COMERCIAL MERCADO CENTENARIO;GERENTE;2013;HASTA LA ACTUALIDAD
158072;CONSEGEROAL S.A.C;GERENTE;2011;HASTA LA ACTUALIDAD
158073;ESTUDIO JURÍDICO MENDOZA Y ASOCIADOS;CONSULTORIA JURIDICA;2017;HASTA LA ACTUALIDAD
158074;MUNICIPALIDAD PROVINCIAL DE CAÑETE;SUB-GERENTE;2019;2019
159885;HOSPITAL HIDALGO ATOCHE CHANCAY;TECNICO EN ENFERMERIA;2002;HASTA LA ACTUALIDAD
159886;CENTRO EDUCATIVO EDELMIRA DEL PANDO;SUBDIRECTOR;1993;2019
159888;INSTITUCION EDUCATIVA PUBLICA N°21531;DOCENTE;2019;HASTA LA ACTUALIDAD
160552;TV CABLE INTERNACIONAL SAC;DIRECTOR Y CONDUCTORA DE TV;2006;2011
160552;CONGRESO DE LA REPÚBLICA;TECNICO;2011;2012
160552;CONGRESO DE LA REPÚBLICA;ASESORA PRINCIPAL;2019;2019
160553;CONGRESO DE LA REPUBLICA;COORDINADORA;2019;2019
160554;CAMARA PERU ASIA PACIFICO;DIRECTOR ADMINISTRATIVO;2016;HASTA LA ACTUALIDAD
160555;CONGRESO DE LA REPUBLICA;ASESOR;2017;2019
160555;INGENIEROS CONSULTORES Y CONSTRUCTORES ABRAHAM SAC;CONSULTOR;2009;2017
160555;L Y APE  CONTRATISTAS GENERALES EIRL;CONSULTORIA;2019;HASTA LA ACTUALIDAD
161270;UNIVERSIDAD NACIONAL JOSÉ FAUSTINO SÁNCHEZ CARRIÓN;TRABAJADOR ADMINISTRATIVO;2004;HASTA LA ACTUALIDAD
161271;INSTITUCIÓN EDUCATIVA 21012 BARRANCA;DOCENTE;1983;HASTA LA ACTUALIDAD
161271;UNIVERSIDAD NACIONAL JOSÉ FAUSTINO SÁNCHEZ CARRIÓN;DOCENTE;2007;HASTA LA ACTUALIDAD
161272;UNIVERSIDAD NACIONAL JOSÉ FAUSTINO SÁNCHEZ CARRIÓN;DOCENTE;1979;HASTA LA ACTUALIDAD
161273;INSTITUCIÓN EDUCATIVA PRIVADA INKA GAKUEN;DOCENTE;2019;HASTA LA ACTUALIDAD
161758;UGEL 09 HUAURA - IE. MERCEDES INDACOCHEA LOZANO;DOCENTE;1986;HASTA LA ACTUALIDAD
160998;YUNA SAC (RESTAURANTE JHAN MANUEL);ADMINISTRADORA;2014;HASTA LA ACTUALIDAD
160999;NOMBRE DEL CENTRO DE PRESTACIÓN DEL SERVICIO O TRABAJO: MUNICIPALIDAD DISTRITAL DE HUAMPARA;ALCALDE;2011;2018
161000;SOCIEDAD DE BENEFICENCIA DE CAÑETE;ASESORA LEGAL EXTERNA;2019;2019
161000;ESTUDIO DE ABOGADOS YACTAYO LEVANO;GERENTE;2019;HASTA LA ACTUALIDAD
161000;RESTAURANTE LA HACIENDA;GERENTE;2008;HASTA LA ACTUALIDAD
161000;ARTESANÍAS YACL;GERENTE;2006;2007
161000;ATENTO ESPAÑA TELEFONICA;TELEOPERADORA;2007;2008
159614;CONSORCIO AGROMINERO SAN HILARION S.A.C.;ASESOR LEGAL CORPORATIVO;2017;HASTA LA ACTUALIDAD
159614;COMPAÑÍA MINERA SAN GERONIMO DE OCUVIRI S.A.C.;GERENTE GENERAL;2017;HASTA LA ACTUALIDAD
159614;INSTITUTO SAN IGNACIO DE LOYOLA;PROFESOR;2018;HASTA LA ACTUALIDAD
159614;PETROPERU S.A.;ABOGADO SUPERVISOR  Y POSTERIORMENTE GERENTE DEPARTAMENTO LEGAL;1999;2017
159615;CONSTRUCTORA FRANLYO S.R.L;GERENTE GENERAL;2013;HASTA LA ACTUALIDAD
159616;AMAZON INTERNATIONAL TRADING EIRL;GERENTE GENERAL;2013;HASTA LA ACTUALIDAD
159616;PUCALLPA SELVA MOTORS EIRL;GERENTE GENERAL;2011;2013
159616;HONDA SELVA DEL PERU S.A.;GERENTE DE VENTAS;2010;2011
159616;HONDA DEL PERU S.A.;JEFE DE VENTAS;2003;2010
159616;PHILIPS PERUANA SA.;JEFE DE PRODUCTO;2000;2003
159617;ELECTROCENTRO S.A.;SUPERVISOR DE PROYECTOS Y OBRAS/ INGENIERÍA ELÉCTRICA;2009;2019
159438;ORGANISMO DE FORMALIZACION DE LA PROPIEDAD INFORMAL;CONSULTOR INDEPENDIENTE;2017;HASTA LA ACTUALIDAD
159439;NOVA INDUSTRIAL TOOLS SAC;AUXILIAR BASE DE DATOS;2013;2013
160704;IESP PÉRUANO DE TURISMO;DIRECTOR DE DESARROLLO INSTITUCIONAL;2019;HASTA LA ACTUALIDAD
160705;IEE N 20334 GRALMO DON JOSE DE SAN MARTIN HUAURA;DOCENTE;2002;HASTA LA ACTUALIDAD
160705;IEE N 21007 FELIX B CARDENAS SANTA MARIA;DOCENTE;2019;HASTA LA ACTUALIDAD
160706;ABOGADO INDEPENDIENTE;ABOGADO INDEPENDIENTE;2010;2019
159217;UMBRELLA. ASESORES Y CORREDORES DE SEGUROS;PRESIDENTE DE DIRECTORIO;2008;HASTA LA ACTUALIDAD
161475;D BIENESTAR SAC.;GERENTE;2007;2019
161475;MUNICIPALIDAD DISTRITAL DE PACARAN;ALCALDE;2013;2018
161477;IEE. LUIS FAVIO XAMMAR - UGEL 09;DOCENTE;1989;2019
161478;ESTELA IRMA JARA CHUMPITAZ;GERENTE GENERAL;2011;HASTA LA ACTUALIDAD
161478;DIRECCION REGIONAL DE AGRICULTURA;DIRECTORA;2019;2019
161734;UNIVERSIDAD JOSE FAUSTINO SANCHEZ CARRION;DOCENTE NOMBRADO - PRINCIPAL A.D.E.;1980;2019
161735;ABOGADO LITIGANTE PRIVADO;ABOGADO;2004;HASTA LA ACTUALIDAD
161737;CENTRO DE CONCILIACIÓN JESUS DIVINO;REPRESENTANTE LEGAL;2011;HASTA LA ACTUALIDAD
160074;GREEN AIRPORT SA;GERENTE GENERAL;2014;2017
160075;MUNICIPALIDAD DISTRITAL DE ZUÑIGA;GERENTE MUNICIPAL;2017;2018
160076;MUNICIPALIDAD DISTRITAL DE CHANCAY;JEFA DEL PROGRAMA DE VASO DE LECHE;2009;2013
160077;MOLINERA VIRGEN DEL CARMEN SAC;CONTADORA;2017;HASTA LA ACTUALIDAD
159512;CAJA MUNICIPAL PIURA;ANALISTA DE CREDITOS;2010;2014
159513;SERVICIOS SAN JUAN;COORDINADOR DE GERENCIA;2006;2017
159514;CORP.CAY EXPORT E IMPORT.INDEPENDIENTE;GERENTE GENERAL;2012;2019
159515;GOBIERNO REGIONAL;CORDINADOR PUBLICITARIO;2015;2018
161238;SERVICIO NACIONAL FORESTAL Y DE FAUNA SILVESTRE - SERFOR;ESPECIALISTA EN CADENAS DE VALOR FORESTAL Y DE FAUNA SILVESTRE;2017;HASTA LA ACTUALIDAD
161238;GOBIERNO REGIONAL DE HUANUCO;ASESOR FAG-PNUD;2017;2017
161238;SOCIEDAD DE BENEFICENCIA PUBLICA DE HUACHO;DIRECTOR;2016;2019
161238;GOBIERNO REGIONAL DE ANCASH;ASESOR FAG - PNUD;2016;2016
161238;VELATORIO VIRGEN DEL CARMEN S.A.C.;GERENTE GENERAL;2015;2019
161239;EMPRESA PERUANA DE AGUAS S.A.;GERENTE GENERAL;2012;HASTA LA ACTUALIDAD
161239;EMPRESA DE GENERACION ELECTRICA AMAZONAS SUR SAC;GERENTE DE ADMINISTRACION;2011;2012
161239;MUNICIPALIDAD METROPOLITANA DE LIMA;SUBGERENTE DE GESTION DE CONTRATOS CON PARTICIPACION PRIVADA;2009;2010
161240;AGROINDUSTRIAS VIRGEN DE COPACABA;ADMINISTRADORA;2013;HASTA LA ACTUALIDAD
161241;DEMUNA-QUILMANÁ;ASISTENTE ADMINISTRATIVO.;2019;HASTA LA ACTUALIDAD
161241;NEGOCIO PROPIO;AGRICULTOR;2009;HASTA LA ACTUALIDAD
158114;IEP SALESIANO;DOCENTE DIRECTORA;2013;HASTA LA ACTUALIDAD
158115;MUNICIPALIDAD PROVINCIAL DE HUAROCHIRI;GERENTE MUNICIPAL;2019;2019
158115;MUNICIPALIDAD DISTRITAL DE ATE;SUBGERENTE DE CONTROL GERENCIAL Y ESTADISTICA;2019;2019
158115;MUNICIPALIDAD DISTRITAL DE LOS OLIVOS;GERENTE DE DESARROLLO HUMANO, ENCARGADO DE LA SUBGERENCIA DE FISCALIZACION Y CONTROL URBANO;2016;2018
158115;MUNICIPALIDAD PROVINCIAL DE HUAROCHIRI;ASESOR EXTERNO;2015;2015
158115;MUNICIPALIDAD DISTRITAL DE SANTA EULALIA;ALCALDE;2011;2014
158116;MUNICIPALIDAD DISTRITAL DE SANTA CRUZ DE FLORES;GERENTE DE SECRETARIA GENERAL;2019;HASTA LA ACTUALIDAD
158116;MUNICIPALIDAD DISTRITAL DE QUILMANA;GERENTE DE ASESORÍA JURÍDICA;2018;2018
158116;JURADO NACIONAL DE ELECCIONES;FISCALIZADOR;2018;2018
158116;MUNICIPALIDAD DISTRITAL DE  SAN ANTONIO;GERENTE MUNICIPAL - GERENTE DE ADMINISTRACIÓN /  SECRETARIA GENERAL;2017;2018
158116;MUNICIPALIDAD PROVINCIAL DE CAÑETE;GERENTE DE SECRETARIA GENERAL/ SUB GERENTE D SEGURIDAD VIAL, SEÑALIZACION Y SANCIONES;2015;2017
158193;GOBIERNO REGIONAL DE LIMA;ASESORA;2015;2015
158194;MUNICIPALIDAD DISTRITAL SAN MATEO;PROCURADOR PUBLICO;2019;2019
158194;MUNICIPALIDAD DISTRITAL DE LA PERLA;ESPECIALISTA LEGAL;2018;2018
158194;MUNICIPALIDAD DISTRITAL DE PARAMONGA;GERENTE DE ADMINISTRACION;2016;2016
158194;MUNICIPALIDAD DISTRITAL DE  SANTO DOMINGO DE LOS OLLEROS;SECRETARIO GENERAL;2015;2015
158194;MUNICIPALIDAD DISTRITAL CARMEN DE LA LEGUA REYNOSO;PROCURADOR PUBLICO;2011;2012
158195;MUNICIPALIDAD PROVINCIAL DEL CALLAO;LOCADOR;2018;2018
158195;DOVE COTE SAC;GERENTE GENERAL;2016;2017
158195;CONGRESO DE LA REPÚBLICA DEL PERÚ;TÉCNICO INFORMÁTICO;2012;2013
158195;CONGRESO DE LA REPÚBLICA DEL PERÚ;COORDINADOR PARLAMENTARIO;2011;2011
158195;AMPE ASOCIACIÓN DE MUNICIPALIDADES DEL PERÚ;TÉCNICO INFORMÁTICO;2019;2019
158196;AC SERVICENTRO AEDO SAC;GERENTE GENERAL;2012;2019
161749;CERAMICA SAN PABLO SAC;GERENTE;2019;HASTA LA ACTUALIDAD
161749;INVESTMENTS SAN AGUSTIN EIRL;GERENTE;2013;HASTA LA ACTUALIDAD
161749;FERROCENTER YURIMAGUAS SAC;GERENTE;2016;2019
161750;UNIVERSIDAD NACIONAL DE LA AMAZONÍA PERUANA;ANTROPÓLOGO / DOCENTE UNIVERSITARIO;2013;HASTA LA ACTUALIDAD
161750;CONGRESO DE LA REPÚBLICA DEL PERÚ;ANTROPÓLOGO / AUXILIAR;2008;2011
161751;RIMAC SEGUROS Y REASEGUROS;ASESOR COMERCIAL;2016;2017
161752;INSTITUCION EDUCATIVA INICIAL  N 212 NIÑO JESÚS;DOCENTE;2010;HASTA LA ACTUALIDAD
157911;SEGURO SOCIAL DE SALUD;ASESOR II;2019;2019
157911;FERNANDO MELENDEZ CELIS;PERSONA NATURAL;2019;HASTA LA ACTUALIDAD
157911;ASESORES Y CONSULTORES MELENDEZ Y ASOCIADOS E.I.R.L.;TITULAR - GERENTE;2014;2016
157911;MUNICIPALIDAD DISTRITAL DE SAN JUAN BAUTISTA;ASESOR II;2011;2011
157911;BAKER HUGHES OILFIELD OPERATIONS;LOGISTICS SPECIALIST II;2001;2010
157912;IEP.M. N° 601581 - CORAZÓN DE JESÚS;DIRECTORA;2019;HASTA LA ACTUALIDAD
157912;UNIDAD DE GESTIÓN EDUCATIVA LOCAL DE LORETO-NAUTA;ASP ACOMPAÑAMIENTO DE SOPORTE PEDAGOGICO INTERCULTURAL BILINGUE I;2017;2018
157912;DIRECCIÓN REGIONAL DE EDUCACIÓN DE LORETO;ESPECIALISTA DE EDUCACIÓN, DE TUTORÍA Y SALUD ESCOLAR;2015;2017
157912;IEP.M. N° 601581 - CORAZÓN DE JESÚS;DOCENTE DE AULA;2009;2014
157913;RADIO ORIENTE - VICARIATO APOSTÓLICO DE YURIMAGUAS;DIRECTOR EJECUTIVO;2002;HASTA LA ACTUALIDAD
157913;UNIDAD DE GESTIÓN EDUCATIVA LOCAL DE ALTO AMAZONAS;RELACIONISTA PÚBLICO;2019;2019
157914;UNIVERSIDAD NACIONAL DE LA AMAZONÍA PERUANA;DOCENTE;2001;HASTA LA ACTUALIDAD
157914;EVENTOS SOCIALES MOURA E.I.R.L.;GERENTE - PROPIETARIA;2018;HASTA LA ACTUALIDAD
157914;DENTAL MOURA;ODONTOLOGO;1985;HASTA LA ACTUALIDAD
158262;MUNICIPALIDAD PROVINCIAL DE MAYNAS;COMITE PROVINCIAL DE LA SEGURIDAD CIUDADANA;2019;2019
158948;MI FARMA;QUIMICO FARMACEUTICA;2019;2019
158700;NAURALEZA Y CULTURA INTERNACIONAL;ESPECIALISTA Y COORDINADOR;2011;2019
158701;AIDESEP;COMUNICADOR;2011;2014
158701;CORPI-SL;COORDINADOR;2016;2018
158701;CONSORCIO NIPSA-EPTISA;COMUNICADOR;2009;2009
158703;CUNA MAS;MADRE GUIA;2000;2014
158703;GOBIERNO REGIONAL DE LORETO;PROMOTORA Y COORDINADORA DE CAMPO;2015;2019
158587;INDEPENDIENTE;CASA;2018;HASTA LA ACTUALIDAD
158588;INDEPENDIENTE;AGRICULTOR;1989;HASTA LA ACTUALIDAD
158589;MUNICIPALIDAD DISTRITAL DE PEBAS;TECNICO PROSUPUESTAL;2019;HASTA LA ACTUALIDAD
160556;CONGRESO DE LA REPUBLICA;ASESOR;2017;2019
